job_change_intention,city_development_index,male,relevent_experience,education_level,experience,last_new_job,training_hours
0,0.92,1,1,5,4,2,42
0,0.92,1,1,5,3,3,37
1,0.92,1,0,5,8,-1,100
1,0.624,1,0,5,17,5,23
1,0.624,1,1,5,11,5,77
0,0.698,1,1,5,14,1,145
1,0.92,0,0,5,1,-1,95
0,0.92,1,1,5,5,1,37
0,0.92,1,0,3,4,-1,52
1,0.698,0,1,5,0,1,8
0,0.92,1,1,5,11,2,34
0,0.624,1,1,5,6,1,78
0,0.926,1,1,5,11,2,4
1,0.624,1,1,5,7,1,15
0,0.855,0,0,5,14,2,140
0,0.836,1,1,5,10,1,156
0,0.91,1,1,5,17,3,54
0,0.91,1,1,5,14,5,4
0,0.804,1,0,5,19,5,126
1,0.763,1,1,5,5,1,68
0,0.92,1,1,5,8,1,22
0,0.698,1,1,5,10,5,206
0,0.92,1,1,5,7,1,20
1,0.624,1,1,5,5,2,56
0,0.924,1,1,5,10,2,62
0,0.895,1,1,5,17,5,39
0,0.925,1,1,5,4,1,46
0,0.91,1,1,3,9,5,4
1,0.92,1,1,5,6,1,21
0,0.624,1,0,5,1,-1,42
1,0.865,1,1,5,9,2,152
1,0.843,1,0,5,0,-1,23
0,0.92,1,1,5,2,1,34
0,0.926,1,1,3,5,1,94
0,0.924,1,1,5,16,5,62
0,0.92,1,0,3,3,-1,24
0,0.802,1,1,5,8,2,136
0,0.92,1,1,3,7,2,196
0,0.624,1,1,5,7,2,17
0,0.767,1,1,5,10,5,73
1,0.92,1,1,5,8,4,56
0,0.802,1,1,5,11,2,35
0,0.91,1,1,5,3,1,38
1,0.92,1,1,5,3,1,28
0,0.92,1,1,5,17,5,100
1,0.92,1,1,5,16,2,11
0,0.92,0,0,5,7,2,22
0,0.92,1,0,5,14,-1,88
0,0.843,1,1,3,3,1,15
0,0.897,1,0,5,2,1,6
0,0.738,1,1,5,10,2,21
0,0.926,1,1,3,8,1,21
0,0.691,1,0,3,2,-1,55
0,0.92,1,0,5,10,-1,87
1,0.624,1,0,5,4,1,74
0,0.754,1,1,5,16,-1,42
0,0.939,1,0,5,14,5,100
0,0.804,0,1,5,13,5,26
0,0.897,1,1,5,18,1,216
0,0.855,1,1,5,8,2,10
0,0.666,1,1,5,14,5,248
0,0.926,1,1,5,18,2,112
1,0.624,1,1,5,2,1,34
0,0.91,1,1,5,10,1,18
1,0.682,1,0,5,2,2,8
1,0.624,1,1,5,4,2,13
1,0.92,1,1,5,11,2,78
1,0.855,1,0,3,7,1,55
1,0.92,1,0,5,15,1,108
0,0.924,1,0,3,4,2,13
0,0.855,1,1,5,10,1,57
0,0.649,1,1,5,1,-1,19
1,0.92,1,1,5,7,1,22
0,0.878,1,1,5,19,5,56
0,0.92,1,1,5,20,1,16
1,0.527,1,0,5,2,1,10
1,0.624,1,1,3,11,-1,82
1,0.624,1,0,3,6,-1,37
0,0.92,1,0,5,10,5,308
1,0.727,1,0,5,18,2,56
1,0.624,1,1,5,3,1,52
1,0.722,1,1,5,6,1,50
0,0.743,1,1,5,4,3,113
0,0.804,1,1,5,19,1,9
0,0.795,1,1,5,9,4,52
0,0.776,1,1,5,19,5,81
0,0.91,0,1,5,4,2,25
1,0.887,1,1,5,6,5,51
0,0.92,1,1,5,13,3,190
1,0.624,1,1,5,3,1,61
1,0.579,1,1,5,11,5,107
1,0.926,1,1,5,10,1,16
0,0.558,1,1,5,5,1,74
0,0.92,1,0,5,3,1,88
1,0.624,1,1,5,6,4,99
0,0.92,1,1,5,4,4,62
0,0.897,1,1,5,14,1,83
0,0.866,1,1,5,15,-1,17
0,0.924,1,1,3,14,1,38
0,0.91,1,1,5,10,1,74
0,0.899,1,1,5,20,2,19
0,0.624,1,1,5,2,2,214
1,0.92,0,0,3,9,1,105
0,0.698,1,1,5,11,1,83
0,0.579,1,0,3,2,-1,158
1,0.558,1,1,5,1,1,64
0,0.91,0,1,5,9,1,8
0,0.624,1,1,5,9,5,80
0,0.887,1,1,3,3,1,14
0,0.92,1,1,5,16,1,12
0,0.887,1,1,5,20,1,26
0,0.897,1,1,5,6,1,334
0,0.92,1,1,5,9,-1,28
0,0.624,1,1,5,8,5,138
1,0.866,1,0,5,3,5,16
0,0.55,1,1,5,10,1,284
0,0.624,1,1,5,12,2,26
1,0.92,1,0,3,5,1,32
0,0.92,1,0,1,3,-1,198
1,0.558,1,1,5,12,4,35
0,0.897,1,0,5,2,2,40
1,0.624,1,1,5,8,1,112
0,0.92,1,0,1,5,-1,25
0,0.91,1,1,5,16,1,144
0,0.92,1,0,5,5,2,37
0,0.92,1,1,5,5,4,81
0,0.92,1,0,5,1,1,36
0,0.91,1,1,5,5,1,19
0,0.91,1,1,5,8,5,55
0,0.926,1,1,5,15,2,37
0,0.897,1,0,5,17,5,51
1,0.924,1,1,3,6,1,82
0,0.847,1,0,5,4,-1,19
0,0.926,1,0,3,2,2,11
1,0.624,1,1,5,4,1,320
0,0.92,1,1,5,14,2,44
0,0.698,0,0,5,2,1,48
1,0.939,1,1,5,7,2,314
0,0.897,1,0,5,4,1,9
0,0.926,1,1,5,9,1,37
0,0.804,1,1,5,13,1,166
0,0.92,1,0,5,16,5,56
0,0.836,1,0,3,10,-1,27
0,0.887,1,1,3,16,1,143
1,0.89,1,1,5,9,1,73
0,0.855,1,0,5,0,2,59
0,0.92,1,0,5,4,1,28
0,0.897,1,0,5,2,1,85
1,0.624,1,1,5,4,1,28
0,0.91,1,0,3,6,-1,78
0,0.92,1,1,5,3,1,62
0,0.899,1,1,5,9,5,7
0,0.92,1,1,5,6,1,50
0,0.92,1,1,1,11,4,20
0,0.754,1,1,5,2,2,52
0,0.84,1,1,5,11,5,6
1,0.624,1,1,5,1,-1,10
1,0.738,1,1,5,8,1,17
0,0.796,1,0,3,6,-1,41
0,0.926,1,0,3,14,-1,3
0,0.92,1,0,1,1,-1,57
0,0.92,1,1,5,10,4,50
0,0.802,1,1,5,11,2,70
0,0.666,1,1,3,17,1,71
1,0.84,1,1,5,4,1,11
1,0.579,1,1,5,2,1,4
0,0.558,1,1,5,4,2,19
1,0.682,1,1,5,20,1,61
0,0.836,1,1,5,19,5,65
0,0.92,1,0,5,2,1,6
0,0.92,1,1,5,6,1,34
0,0.924,1,1,5,5,1,288
0,0.92,1,1,3,8,5,52
0,0.926,1,1,3,11,1,14
0,0.926,1,0,3,5,1,61
0,0.796,1,1,5,8,1,234
0,0.91,1,1,5,8,3,34
0,0.91,1,1,5,0,1,13
0,0.624,1,1,5,17,5,29
0,0.518,1,1,5,6,1,19
0,0.897,1,0,5,4,1,37
0,0.926,1,1,5,7,1,29
1,0.896,1,1,5,9,5,29
0,0.893,1,1,5,15,4,198
0,0.92,1,1,5,5,1,198
0,0.682,1,0,5,5,1,80
1,0.555,1,1,5,8,1,6
0,0.939,1,0,3,9,1,48
0,0.92,1,1,5,2,1,78
0,0.92,1,1,5,2,1,332
1,0.624,1,0,5,0,1,25
0,0.897,0,0,5,5,2,94
0,0.925,1,1,5,3,1,40
0,0.92,1,1,5,10,2,36
0,0.897,1,0,5,3,1,23
1,0.804,1,0,5,2,2,37
0,0.794,1,1,5,4,3,52
0,0.92,1,1,5,20,5,11
0,0.926,1,1,5,15,5,51
0,0.92,0,1,5,10,3,84
1,0.624,1,1,5,15,1,24
0,0.899,1,1,5,17,2,130
0,0.926,1,1,3,18,1,43
0,0.92,1,1,5,5,1,29
1,0.624,1,1,5,0,1,75
0,0.855,0,1,5,6,1,156
0,0.92,1,1,5,5,2,60
1,0.624,1,1,5,2,1,102
0,0.92,0,1,5,17,3,304
1,0.624,1,1,5,7,1,80
1,0.827,1,0,5,5,1,77
0,0.802,1,1,5,4,1,15
1,0.92,1,1,5,17,5,35
0,0.92,1,1,5,4,2,62
0,0.92,1,1,5,10,1,21
1,0.92,1,1,5,6,4,23
0,0.558,1,0,3,4,1,87
0,0.897,1,1,5,15,4,132
0,0.827,1,1,5,18,5,26
0,0.92,1,1,5,11,5,152
0,0.92,0,0,5,12,1,50
0,0.804,1,1,5,8,1,44
1,0.92,1,0,5,10,2,77
0,0.769,1,1,5,8,1,5
0,0.91,1,1,5,4,1,2
0,0.893,1,1,5,13,1,54
0,0.895,1,0,3,5,2,62
0,0.92,1,1,5,8,5,84
0,0.92,1,0,5,13,5,30
0,0.926,1,1,5,17,1,24
0,0.843,1,0,1,8,1,162
0,0.855,0,1,5,7,1,41
0,0.924,1,1,5,6,2,100
0,0.624,1,0,5,3,1,47
0,0.924,1,1,5,15,5,77
0,0.897,1,1,5,11,3,40
1,0.92,1,0,5,10,1,10
1,0.624,1,1,5,7,1,24
0,0.92,1,0,3,2,1,9
0,0.802,1,1,5,8,2,314
1,0.624,1,1,5,5,-1,57
0,0.698,1,0,5,5,2,20
0,0.926,1,0,5,3,1,27
1,0.558,1,0,3,6,5,63
0,0.893,1,1,3,5,-1,102
0,0.666,1,1,5,9,1,1
1,0.91,0,0,5,3,1,59
0,0.926,1,0,3,2,-1,67
0,0.92,1,1,5,6,2,55
0,0.926,1,0,5,11,1,11
1,0.776,0,0,5,1,1,49
1,0.84,1,1,5,3,1,41
0,0.579,1,0,5,2,2,32
1,0.698,1,1,5,4,1,80
0,0.847,0,1,5,14,2,20
0,0.624,1,0,3,1,-1,17
0,0.624,1,1,5,6,1,43
0,0.926,1,1,5,18,5,36
0,0.855,1,1,5,10,4,244
0,0.74,0,1,5,10,4,126
0,0.92,1,1,5,16,1,136
0,0.624,1,1,5,6,-1,118
0,0.624,1,1,5,4,2,92
0,0.92,1,1,3,3,1,23
0,0.887,1,0,5,5,3,54
0,0.91,1,1,5,15,2,9
0,0.91,1,1,5,13,1,63
0,0.624,1,1,5,11,3,34
0,0.92,1,1,5,7,2,23
0,0.92,1,1,5,19,1,88
1,0.92,1,0,5,8,1,9
0,0.924,1,1,5,7,1,163
0,0.91,0,0,5,3,2,3
0,0.92,1,1,3,4,1,214
0,0.949,1,1,5,3,1,51
0,0.897,1,1,5,5,4,58
0,0.624,1,1,5,4,1,10
0,0.913,1,1,5,10,3,56
1,0.836,1,0,5,6,1,32
0,0.926,1,0,3,3,-1,17
1,0.92,1,1,5,5,2,54
0,0.926,1,0,3,5,5,160
0,0.767,1,1,3,10,1,98
0,0.92,1,1,5,9,2,112
0,0.926,1,1,5,15,2,21
1,0.624,1,0,5,10,4,33
1,0.666,1,1,5,12,2,15
0,0.743,1,0,1,2,-1,48
0,0.92,1,0,5,5,2,29
1,0.624,1,1,5,8,2,90
1,0.624,1,1,5,7,4,78
0,0.762,1,1,3,10,1,43
0,0.92,1,1,5,9,4,28
0,0.924,1,1,5,11,-1,33
1,0.682,1,1,5,10,-1,54
0,0.804,1,1,5,20,1,13
0,0.624,1,1,5,6,1,55
1,0.91,1,1,5,14,4,19
1,0.55,1,1,5,8,1,26
0,0.897,1,1,5,6,2,70
1,0.802,0,0,5,3,1,144
1,0.92,1,0,5,20,1,43
0,0.92,0,1,5,3,2,292
1,0.579,1,1,3,3,1,244
0,0.939,1,0,3,2,-1,52
0,0.884,1,0,5,8,2,18
1,0.624,1,1,5,12,1,77
1,0.682,1,1,5,8,2,28
1,0.579,1,1,5,6,1,112
0,0.91,1,1,3,4,1,144
0,0.698,1,0,5,4,1,25
0,0.795,1,1,5,10,1,16
1,0.802,1,0,5,4,-1,114
0,0.92,0,1,5,15,5,25
1,0.92,1,1,5,9,2,71
0,0.855,1,1,5,14,5,53
0,0.804,1,1,5,6,1,94
0,0.91,1,1,5,17,5,128
1,0.802,1,0,3,2,1,34
1,0.512,1,0,3,2,1,156
0,0.92,1,0,5,15,3,286
0,0.926,1,1,3,19,5,122
1,0.624,1,0,5,3,1,34
0,0.92,1,0,5,5,1,16
1,0.689,1,0,5,6,2,166
0,0.92,1,1,5,10,2,41
0,0.666,0,1,5,18,5,4
0,0.666,1,1,5,9,1,78
1,0.92,1,0,5,9,5,36
1,0.804,1,1,5,7,1,18
0,0.926,0,1,5,8,2,18
0,0.91,1,0,1,2,-1,81
0,0.754,1,1,5,7,2,30
0,0.666,1,1,5,12,5,32
0,0.926,1,1,5,20,4,40
0,0.926,1,1,5,10,1,254
0,0.884,0,1,5,5,1,94
0,0.887,1,0,5,14,1,18
0,0.925,1,1,5,19,1,58
0,0.624,1,0,5,7,3,34
1,0.624,0,1,5,7,1,50
1,0.92,1,0,5,6,1,106
0,0.926,1,0,3,6,-1,28
0,0.924,1,0,3,1,1,39
0,0.92,1,1,5,14,2,262
0,0.939,1,0,1,3,-1,68
0,0.92,1,0,3,1,-1,200
1,0.624,1,0,5,15,3,95
1,0.624,1,1,5,4,2,52
1,0.624,1,0,5,6,1,125
1,0.624,1,1,5,6,2,110
1,0.856,1,1,5,3,2,182
0,0.91,1,1,5,10,2,24
0,0.925,1,0,5,10,1,32
1,0.624,1,1,5,4,1,12
0,0.926,1,0,3,10,4,121
0,0.92,0,1,5,8,1,134
0,0.926,1,1,5,5,1,53
0,0.91,1,0,5,0,1,16
0,0.624,1,0,5,8,-1,36
0,0.92,1,1,5,5,1,168
0,0.92,1,1,5,17,3,26
0,0.92,1,1,5,11,5,214
1,0.866,1,1,5,5,1,48
0,0.92,1,1,5,16,4,15
1,0.923,1,1,5,4,1,17
0,0.924,1,1,5,10,4,114
1,0.92,1,1,5,19,5,3
0,0.624,1,1,5,15,2,166
0,0.666,1,0,1,0,-1,7
0,0.92,1,1,5,10,2,67
0,0.666,1,0,3,2,1,110
1,0.92,1,0,5,5,1,58
0,0.92,1,1,5,3,2,125
1,0.624,1,1,5,5,2,12
0,0.855,1,0,3,4,1,4
0,0.897,1,1,5,3,2,28
0,0.897,1,0,5,4,1,11
0,0.92,1,0,5,3,3,148
0,0.926,0,0,5,13,5,44
1,0.865,1,1,5,10,2,142
0,0.92,1,1,5,15,2,94
0,0.92,1,1,5,6,1,21
0,0.579,1,1,5,5,2,10
0,0.855,1,1,5,16,1,192
0,0.843,1,1,5,8,1,16
0,0.91,1,1,5,10,1,112
0,0.739,1,1,5,12,2,64
0,0.92,0,1,5,17,2,46
0,0.624,1,0,5,16,1,105
0,0.92,0,1,5,11,1,26
0,0.926,1,1,5,9,1,96
1,0.92,1,0,5,17,3,12
0,0.92,1,1,5,9,5,140
0,0.924,0,1,5,2,1,60
0,0.754,1,1,5,5,1,162
1,0.804,1,1,5,0,2,248
0,0.92,1,1,5,13,1,46
1,0.92,1,0,5,6,1,166
0,0.926,1,1,5,8,1,20
0,0.893,1,0,5,1,-1,25
0,0.624,1,1,5,5,1,20
0,0.92,1,0,1,4,-1,30
0,0.624,1,1,5,9,1,196
0,0.804,1,1,5,8,1,86
0,0.92,0,1,5,11,1,15
0,0.92,1,1,5,7,1,21
0,0.836,1,1,5,9,2,14
0,0.939,1,1,5,7,5,29
1,0.92,0,0,5,2,1,21
0,0.89,1,0,3,6,-1,32
0,0.624,1,1,5,0,1,24
0,0.92,1,1,5,9,1,20
0,0.91,1,1,5,7,5,106
1,0.55,1,1,5,14,1,166
0,0.92,1,1,5,13,4,83
0,0.897,1,0,5,5,1,46
1,0.698,1,0,5,7,1,24
0,0.939,1,1,5,7,1,21
0,0.91,1,1,5,14,1,8
0,0.91,1,1,5,4,1,6
0,0.926,0,0,5,6,5,4
0,0.92,1,1,5,6,3,26
0,0.802,1,1,5,9,1,33
0,0.92,0,0,5,18,5,38
0,0.896,1,0,1,7,-1,50
0,0.91,1,0,3,10,1,51
1,0.624,1,0,5,4,-1,34
0,0.92,1,0,5,0,2,23
0,0.866,1,1,5,7,1,72
0,0.624,1,1,5,3,2,61
0,0.83,1,1,5,11,1,15
0,0.624,1,1,5,9,5,52
0,0.848,1,1,5,15,1,39
0,0.926,1,1,3,17,2,138
1,0.92,1,0,3,2,-1,25
0,0.92,1,1,5,10,1,32
0,0.848,1,1,3,4,2,78
0,0.926,1,1,3,9,1,18
0,0.92,1,1,5,15,1,15
0,0.92,1,1,5,2,1,39
0,0.91,0,1,5,5,1,92
1,0.939,0,0,5,9,-1,9
1,0.92,1,1,5,9,4,51
0,0.55,1,1,5,4,-1,25
0,0.92,1,1,5,4,3,52
0,0.92,1,1,5,17,4,4
0,0.92,1,1,5,7,3,25
1,0.555,1,1,5,4,-1,27
0,0.92,1,1,5,10,4,51
0,0.855,1,1,5,12,4,42
1,0.682,1,0,5,2,1,68
1,0.624,1,0,5,3,1,34
1,0.722,1,0,3,0,-1,24
1,0.698,1,1,5,10,1,14
0,0.855,1,1,5,19,1,28
0,0.789,1,1,5,11,1,35
1,0.55,1,1,5,4,1,110
0,0.92,1,1,5,7,5,50
0,0.884,1,1,5,7,5,104
0,0.754,1,1,5,10,1,8
0,0.939,1,1,3,3,1,50
0,0.899,1,1,5,7,1,63
0,0.893,1,1,5,10,1,188
1,0.92,1,0,5,4,1,14
0,0.624,1,0,5,15,-1,9
1,0.624,1,0,5,0,1,50
0,0.92,1,1,5,9,3,100
0,0.897,0,1,5,9,1,79
0,0.92,1,1,5,15,2,53
0,0.743,1,1,5,5,1,158
0,0.92,1,1,5,16,4,10
0,0.701,1,1,5,16,1,150
0,0.926,1,1,5,17,5,23
0,0.92,0,1,5,10,1,72
0,0.92,1,1,5,11,5,37
0,0.92,1,1,5,13,1,20
0,0.926,1,1,5,5,1,50
0,0.92,1,0,5,3,1,8
1,0.649,1,0,5,12,2,10
1,0.92,1,1,5,8,1,34
0,0.899,1,0,5,5,3,5
0,0.92,1,1,5,16,5,77
1,0.558,1,0,5,3,1,67
1,0.762,1,1,5,3,2,47
0,0.925,0,1,5,19,2,32
0,0.939,1,0,1,8,-1,56
0,0.897,1,0,5,5,1,31
0,0.893,1,1,5,14,5,17
0,0.91,0,1,5,12,5,216
0,0.897,1,1,5,11,-1,3
1,0.794,1,1,5,11,1,18
0,0.624,1,1,5,13,4,154
0,0.926,1,1,5,7,1,43
0,0.92,1,1,5,18,5,8
1,0.754,1,0,3,4,1,280
0,0.897,1,1,5,10,5,76
0,0.855,1,1,3,16,2,34
0,0.55,1,1,5,6,1,90
0,0.92,1,1,5,10,5,10
1,0.624,1,0,5,6,5,56
0,0.939,1,0,3,3,2,57
0,0.926,1,1,5,9,5,36
0,0.855,1,1,5,6,3,37
0,0.926,1,1,5,17,1,19
0,0.92,0,1,5,6,1,332
0,0.866,1,0,5,12,4,81
0,0.92,1,1,5,8,1,31
0,0.624,1,1,5,3,1,65
0,0.698,1,1,5,15,1,17
1,0.624,1,1,5,12,1,184
1,0.92,1,1,5,13,5,19
0,0.91,1,1,5,15,2,100
0,0.893,1,1,5,7,1,19
0,0.926,1,0,5,6,1,144
1,0.624,1,1,5,7,1,24
0,0.926,1,1,5,11,1,25
1,0.624,1,1,5,8,2,47
1,0.939,1,1,5,15,5,34
0,0.738,1,1,5,17,3,2
0,0.92,0,0,5,13,2,79
0,0.899,1,1,5,0,1,50
0,0.767,1,0,3,3,-1,49
0,0.924,1,1,1,11,1,8
0,0.939,1,1,3,6,-1,31
0,0.763,1,1,3,5,-1,206
0,0.92,1,1,5,7,1,56
0,0.624,1,0,3,2,-1,170
0,0.74,1,1,5,14,4,84
0,0.479,1,1,5,2,1,4
0,0.855,1,1,5,9,1,13
1,0.754,1,1,5,15,4,56
0,0.624,1,1,5,10,1,112
1,0.92,1,1,5,9,4,24
0,0.884,1,0,5,18,5,18
0,0.91,1,1,5,7,1,11
1,0.92,1,1,3,4,1,112
0,0.847,1,0,5,4,1,33
1,0.92,1,1,5,8,1,106
0,0.92,1,1,5,18,4,45
0,0.848,1,0,5,1,1,290
0,0.754,1,1,3,4,2,64
1,0.92,1,0,5,19,5,21
1,0.91,1,0,3,4,2,27
0,0.878,1,1,5,7,1,68
1,0.92,1,1,5,10,2,107
0,0.893,1,1,5,9,1,114
1,0.624,1,1,5,9,-1,100
0,0.624,1,0,3,10,-1,68
0,0.884,1,0,5,8,2,50
0,0.897,1,0,3,4,-1,42
0,0.92,1,1,5,5,-1,101
0,0.926,1,1,5,4,1,19
0,0.624,1,0,5,11,3,34
0,0.895,1,1,5,12,3,22
0,0.887,0,0,5,5,1,218
0,0.92,1,1,5,14,5,43
0,0.55,1,1,5,3,1,5
0,0.722,1,1,3,1,1,48
0,0.689,1,1,1,16,5,154
0,0.92,1,0,5,4,1,21
0,0.92,1,1,5,16,1,30
0,0.55,1,0,5,10,1,26
0,0.769,1,0,3,1,1,35
0,0.666,1,1,5,16,5,160
0,0.92,1,1,5,5,1,56
0,0.92,1,1,5,8,2,44
0,0.689,1,1,5,7,1,63
0,0.558,1,1,5,5,1,248
0,0.91,1,1,5,6,1,65
0,0.92,0,0,5,8,1,15
0,0.92,1,1,5,5,1,48
1,0.887,1,0,5,10,2,24
0,0.92,1,1,5,4,1,20
0,0.91,1,1,5,10,1,47
0,0.887,1,1,5,10,5,116
0,0.91,1,0,3,4,-1,108
0,0.926,1,1,5,6,1,94
0,0.896,1,0,5,4,3,103
0,0.92,1,1,5,10,5,20
0,0.754,1,0,5,10,2,41
0,0.926,1,0,3,1,-1,65
0,0.624,1,0,5,7,1,224
0,0.855,1,0,5,17,2,18
0,0.92,0,1,5,3,2,46
0,0.866,1,0,5,10,1,50
1,0.624,0,1,5,6,1,48
1,0.903,1,1,5,4,2,21
0,0.926,0,0,5,9,1,56
0,0.698,1,1,5,18,4,39
0,0.897,1,1,5,10,5,25
0,0.926,1,1,3,20,5,78
0,0.92,1,1,5,12,5,67
0,0.91,1,1,5,4,1,44
0,0.926,1,0,3,5,1,56
0,0.92,0,1,5,4,2,18
0,0.776,0,0,5,4,1,111
0,0.698,1,1,5,4,2,124
0,0.92,0,1,5,5,2,136
0,0.897,1,1,5,11,2,16
1,0.897,1,0,5,5,4,288
0,0.926,1,1,3,4,1,49
0,0.91,1,1,5,5,1,43
1,0.92,1,1,5,1,-1,48
0,0.92,1,1,5,5,1,106
0,0.893,1,1,5,5,2,55
0,0.624,1,1,5,7,4,82
0,0.91,1,1,5,16,5,36
0,0.878,1,1,5,17,3,12
0,0.91,1,1,5,13,1,53
0,0.926,1,0,3,10,1,65
0,0.939,1,0,5,5,1,106
0,0.925,1,0,1,5,-1,46
1,0.92,1,0,3,12,3,8
0,0.92,1,0,5,7,1,3
0,0.91,1,1,5,4,1,135
0,0.624,1,0,3,2,-1,84
1,0.624,1,1,5,7,1,90
0,0.926,1,1,3,8,5,29
0,0.92,1,1,5,11,1,47
0,0.624,1,0,5,3,-1,90
0,0.804,1,1,5,13,5,72
0,0.92,1,1,5,9,4,28
1,0.92,1,1,3,8,2,134
1,0.767,0,1,5,7,1,17
1,0.92,1,0,5,7,3,4
1,0.926,1,0,5,10,1,4
0,0.92,1,1,5,13,2,162
0,0.926,1,1,5,7,2,178
0,0.92,1,0,5,10,1,7
0,0.92,1,1,5,13,1,32
0,0.925,1,0,5,13,1,292
0,0.884,1,1,3,8,-1,74
1,0.55,1,0,5,5,5,62
1,0.698,1,1,5,15,1,19
0,0.92,1,1,5,19,5,135
0,0.647,1,1,5,6,1,113
1,0.689,1,0,5,2,-1,44
1,0.754,1,1,5,3,-1,127
0,0.92,1,1,5,3,1,16
1,0.789,1,1,5,10,1,77
0,0.897,1,1,5,11,5,100
0,0.92,1,1,5,5,2,6
0,0.83,1,0,1,2,1,7
1,0.624,1,1,5,5,1,12
0,0.92,1,1,5,11,3,102
0,0.897,1,1,5,6,1,91
0,0.926,1,1,5,16,2,28
1,0.926,1,0,3,3,1,7
0,0.624,1,1,5,16,4,10
1,0.624,1,1,5,5,1,34
0,0.855,0,0,5,14,1,156
1,0.754,1,1,5,13,1,128
0,0.926,0,1,5,10,1,38
0,0.558,1,1,5,7,1,136
0,0.92,1,1,5,15,1,86
0,0.91,1,1,5,5,3,39
0,0.624,1,1,5,2,1,9
1,0.579,1,1,5,7,1,74
0,0.91,1,0,5,2,-1,10
1,0.624,1,0,5,0,1,14
1,0.666,1,1,5,14,1,98
1,0.939,1,1,5,13,1,54
0,0.92,1,1,5,5,1,39
1,0.92,1,1,5,12,1,10
0,0.92,1,0,5,11,3,13
0,0.92,1,1,5,15,1,52
1,0.624,1,1,5,9,5,96
0,0.897,1,0,5,5,-1,13
0,0.91,1,1,5,11,2,62
0,0.624,1,1,5,4,3,36
0,0.92,1,1,5,6,2,15
0,0.92,1,1,5,5,2,94
1,0.92,1,0,5,15,1,9
1,0.789,0,0,5,3,-1,144
0,0.92,1,1,5,10,1,28
0,0.913,1,1,5,2,1,110
0,0.897,1,0,3,0,1,64
0,0.92,1,1,3,19,1,56
0,0.913,1,1,5,4,1,74
1,0.884,1,1,5,16,2,26
0,0.926,1,0,3,11,-1,45
0,0.91,1,1,5,10,3,32
1,0.579,1,1,5,10,1,78
0,0.802,1,1,5,12,1,127
0,0.915,1,1,5,15,4,50
0,0.91,1,1,5,14,1,26
0,0.827,1,1,5,15,1,83
1,0.92,1,0,5,3,1,184
0,0.92,1,1,5,4,1,9
0,0.579,1,0,3,3,-1,65
0,0.884,1,1,5,16,5,120
1,0.827,1,0,5,4,1,111
0,0.624,1,0,5,0,1,167
0,0.624,1,1,5,6,2,23
1,0.624,0,1,5,18,5,88
0,0.878,1,0,5,14,3,45
1,0.899,1,0,5,4,-1,18
0,0.878,1,1,5,4,1,30
0,0.92,1,1,5,8,2,8
0,0.742,1,1,5,4,1,188
0,0.91,1,1,3,10,2,41
0,0.887,1,1,5,17,5,14
0,0.624,1,1,5,7,2,119
1,0.91,1,1,3,14,1,15
0,0.804,1,0,5,18,1,149
0,0.698,1,1,5,10,1,26
1,0.766,1,0,5,1,-1,19
1,0.78,1,0,5,16,5,28
0,0.924,1,1,5,12,4,22
1,0.624,1,0,5,0,-1,81
0,0.624,1,0,3,4,-1,44
0,0.827,1,1,3,3,1,9
1,0.624,1,1,5,9,3,28
1,0.92,1,1,5,20,5,26
0,0.92,1,0,5,10,3,3
0,0.924,1,1,5,16,2,32
0,0.92,1,1,5,9,1,53
0,0.789,1,0,5,6,3,82
1,0.624,0,1,5,7,5,79
0,0.78,1,1,5,11,1,178
0,0.738,0,1,3,8,-1,28
0,0.92,1,0,5,2,2,70
0,0.624,1,1,5,6,1,101
0,0.92,1,1,5,15,5,16
0,0.92,0,0,5,11,5,50
0,0.754,1,1,5,12,2,17
0,0.878,1,1,3,5,1,36
1,0.624,1,0,5,6,-1,21
0,0.836,1,1,3,3,1,10
1,0.924,0,0,5,6,4,11
0,0.92,1,0,3,2,-1,214
0,0.91,1,1,5,8,1,33
1,0.624,1,1,5,15,3,67
0,0.624,1,1,5,2,1,135
0,0.91,1,1,5,10,2,288
0,0.743,1,1,5,6,5,31
0,0.926,1,1,5,14,1,63
1,0.92,1,0,5,6,-1,1
0,0.896,1,0,5,9,1,11
0,0.887,1,1,3,4,1,88
0,0.92,1,1,5,17,4,74
1,0.74,1,1,5,2,2,78
1,0.91,1,0,5,3,1,69
0,0.754,1,1,5,20,5,66
1,0.624,1,0,5,8,5,20
0,0.843,1,1,5,14,4,210
1,0.698,1,1,5,14,2,10
0,0.827,1,1,5,17,5,102
0,0.92,1,1,5,10,1,4
0,0.926,0,0,5,15,3,34
0,0.92,1,1,5,18,5,109
0,0.666,1,1,5,20,5,14
0,0.926,1,0,5,2,1,46
0,0.91,1,1,5,5,2,49
1,0.558,1,0,5,9,-1,37
1,0.92,1,1,5,10,1,101
0,0.855,1,1,5,6,1,61
0,0.921,1,1,3,14,1,26
0,0.624,1,1,5,5,5,41
0,0.92,1,0,5,19,2,34
0,0.924,1,0,5,13,2,30
0,0.92,1,1,5,10,5,150
0,0.926,1,1,5,15,5,75
0,0.897,1,1,5,9,5,42
0,0.866,1,1,5,9,2,4
0,0.897,1,1,5,11,2,200
0,0.897,0,1,5,5,-1,133
1,0.624,1,1,5,2,1,122
0,0.866,1,1,5,8,2,61
